,AGG,AGG,AGG,AGG,AGG,AGG,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2019-05-13,108.83000183105469,108.9800033569336,108.81999969482422,108.8499984741211,103.85230255126953,6733800,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,270.8919677734375,127290500
2019-05-14,108.9000015258789,108.97000122070312,108.87000274658203,108.94000244140625,103.93816375732422,6217000,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,273.3418273925781,77003200
2019-05-15,109.16000366210938,109.18000030517578,109.0,109.12999725341797,104.11945343017578,2666500,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,274.9429016113281,73956400
2019-05-16,109.04000091552734,109.04000091552734,108.94999694824219,109.0,103.99541473388672,2757000,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,277.4892272949219,76749600
2019-05-17,109.12000274658203,109.1500015258789,108.94000244140625,109.02999877929688,104.02404022216797,2090800,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,275.6951904296875,100353000
2019-05-20,108.9800033569336,109.05999755859375,108.86000061035156,108.87999725341797,103.88093566894531,2035000,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,273.8723449707031,62877600
2019-05-21,108.86000061035156,108.91000366210938,108.80999755859375,108.87000274658203,103.87138366699219,2029800,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,276.3414306640625,46847100
2019-05-22,108.94999694824219,109.08999633789062,108.91999816894531,109.05000305175781,104.04312896728516,3509900,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,275.49267578125,49482500
2019-05-23,109.18000030517578,109.5,109.13999938964844,109.37000274658203,104.34845733642578,4922500,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,272.12652587890625,98733800
2019-05-24,109.37000274658203,109.44999694824219,109.33000183105469,109.41000366210938,104.38658142089844,2010300,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,272.74383544921875,55268100
2019-05-28,109.56999969482422,109.6500015258789,109.5,109.56999969482422,104.53926849365234,6270100,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,270.2071533203125,70029400
2019-05-29,109.7300033569336,109.8499984741211,109.5999984741211,109.5999984741211,104.56787109375,5634400,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,268.3939514160156,104972900
2019-05-30,109.7699966430664,109.94000244140625,109.6500015258789,109.88999938964844,104.84455108642578,3305200,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,269.1269226074219,62523800
2019-05-31,110.01000213623047,110.63999938964844,110.0,110.4000015258789,105.33113098144531,9204100,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,265.5003967285156,86862800
2019-06-03,110.26000213623047,110.5199966430664,110.16999816894531,110.4000015258789,105.57979583740234,7137500,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,264.8251953125,96428000
2019-06-04,110.27999877929688,110.37999725341797,110.12999725341797,110.30000305175781,105.48416900634766,5131700,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,270.57366943359375,77231900
2019-06-05,110.36000061035156,110.47000122070312,110.2300033569336,110.23999786376953,105.42676544189453,3253500,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,272.9174499511719,71169700
2019-06-06,110.33999633789062,110.41999816894531,110.16000366210938,110.22000122070312,105.40766143798828,2660400,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,274.6921081542969,69430400
2019-06-07,110.63999938964844,110.66999816894531,110.44999694824219,110.52999877929688,105.7041244506836,3697100,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,277.44097900390625,74272200
2019-06-10,110.36000061035156,110.36000061035156,110.22000122070312,110.23999786376953,105.42676544189453,3992900,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,278.714111328125,60799100
2019-06-11,110.20999908447266,110.25,110.16999816894531,110.22000122070312,105.40766143798828,4374600,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,278.6466369628906,58641300
2019-06-12,110.27999877929688,110.41000366210938,110.26000213623047,110.36000061035156,105.54154205322266,2797600,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,278.1547546386719,47096300
2019-06-13,110.43000030517578,110.62000274658203,110.4000015258789,110.5999984741211,105.77106475830078,2293200,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,279.3024597167969,48945200
2019-06-14,110.51000213623047,110.62999725341797,110.4800033569336,110.56999969482422,105.74237823486328,1901200,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,278.9938659667969,52324700
2019-06-17,110.5199966430664,110.5999984741211,110.45999908447266,110.54000091552734,105.71366882324219,3312600,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,279.1000061035156,39205700
2019-06-18,110.94000244140625,110.97000122070312,110.70999908447266,110.83999633789062,106.00057983398438,3640300,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,282.0224304199219,85434800
2019-06-19,110.70999908447266,111.22000122070312,110.6500015258789,111.22000122070312,106.36398315429688,2895900,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,282.65899658203125,78674400
2019-06-20,111.38999938964844,111.56999969482422,111.33999633789062,111.41000366210938,106.54570770263672,4224300,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,285.3595886230469,116570000
2019-06-21,111.22000122070312,111.26000213623047,111.04000091552734,111.12000274658203,106.26837921142578,4640200,294.1300048828125,295.5199890136719,293.760009765625,294.0,284.94482421875,83309500
2019-06-24,111.2300033569336,111.37999725341797,111.22000122070312,111.31999969482422,106.45962524414062,3079800,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,284.5959167480469,47582700
2019-06-25,111.36000061035156,111.44000244140625,111.22000122070312,111.33999633789062,106.4787368774414,3111100,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,281.8045654296875,82028700
2019-06-26,111.29000091552734,111.30999755859375,111.05999755859375,111.08999633789062,106.23966217041016,3703200,291.75,292.30999755859375,290.3500061035156,290.4700012207031,281.52349853515625,51584900
2019-06-27,111.25,111.41000366210938,111.16000366210938,111.4000015258789,106.5361328125,2963600,291.30999755859375,292.05999755859375,290.8900146484375,291.5,282.52178955078125,40355200
2019-06-28,111.36000061035156,111.47000122070312,111.31999969482422,111.3499984741211,106.4883041381836,9887800,292.5799865722656,293.54998779296875,292.010009765625,293.0,283.9755859375,59350900
2019-07-01,111.25,111.2699966430664,111.01000213623047,111.18000030517578,106.5669174194336,4186800,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,286.5536804199219,78705600
2019-07-02,111.19999694824219,111.41000366210938,111.13999938964844,111.37999725341797,106.75861358642578,5765400,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,287.29998779296875,61504500
2019-07-03,111.44000244140625,111.5999984741211,111.43000030517578,111.55999755859375,106.93115234375,1324800,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,289.5969543457031,40898900
2019-07-05,111.20999908447266,111.20999908447266,110.91000366210938,111.08999633789062,106.48062896728516,2461200,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,289.2674255371094,51677300
2019-07-08,111.2300033569336,111.26000213623047,111.02999877929688,111.02999877929688,106.42313385009766,3041400,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,287.677978515625,45841800
2019-07-09,111.04000091552734,111.05999755859375,110.94999694824219,111.0,106.39436340332031,2525800,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,288.0365295410156,41101300
2019-07-10,111.13999938964844,111.16000366210938,110.97000122070312,111.08000183105469,106.47105407714844,4589800,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,289.4128112792969,58448500
2019-07-11,111.05999755859375,111.05999755859375,110.66999816894531,110.66999816894531,106.07807922363281,3303700,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,290.0912170410156,50826100
2019-07-12,110.66999816894531,110.8499984741211,110.66999816894531,110.79000091552734,106.19309997558594,3836300,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,291.3899841308594,40326000
2019-07-15,110.87000274658203,110.95999908447266,110.8499984741211,110.94999694824219,106.3464584350586,3619000,301.1300048828125,301.1300048828125,300.19000244140625,300.75,291.4868469238281,33900000
2019-07-16,110.75,110.83000183105469,110.63999938964844,110.83000183105469,106.2314453125,2149100,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,290.54681396484375,36650100
2019-07-17,110.93000030517578,111.13999938964844,110.91000366210938,111.12000274658203,106.50941467285156,2985600,299.75,299.92999267578125,297.739990234375,297.739990234375,288.569580078125,36036300
2019-07-18,111.0999984741211,111.33000183105469,111.05999755859375,111.30000305175781,106.68191528320312,5982200,297.19000244140625,299.25,296.70001220703125,298.8299865722656,289.62603759765625,51392600
2019-07-19,111.22000122070312,111.29000091552734,111.13999938964844,111.16999816894531,106.55732727050781,3150800,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,288.01715087890625,58678600
2019-07-22,111.41000366210938,111.41000366210938,111.30000305175781,111.30999755859375,106.6915283203125,2855100,297.6099853515625,298.5,297.0400085449219,297.8999938964844,288.7246398925781,43638100
2019-07-23,111.2699966430664,111.31999969482422,111.16000366210938,111.19999694824219,106.5860824584961,2659300,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,290.7890930175781,44564500
2019-07-24,111.33000183105469,111.41000366210938,111.30000305175781,111.36000061035156,106.73945617675781,2783300,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,292.1556396484375,47213200
2019-07-25,111.33000183105469,111.33000183105469,111.05000305175781,111.19000244140625,106.57649993896484,2976800,300.94000244140625,301.0,299.1099853515625,300.0,290.760009765625,55394100
2019-07-26,111.31999969482422,111.31999969482422,111.13999938964844,111.20999908447266,106.59565734863281,4669000,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,292.7080383300781,45084100
2019-07-29,111.30000305175781,111.3499984741211,111.22000122070312,111.26000213623047,106.64358520507812,4167100,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,292.17498779296875,38126500
2019-07-30,111.2699966430664,111.33000183105469,111.16000366210938,111.25,106.6340103149414,2409300,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,291.45782470703125,45849000
2019-07-31,111.30000305175781,111.58999633789062,111.06999969482422,111.30000305175781,106.68191528320312,10034500,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,288.2691650390625,104245200
2019-08-01,111.33999633789062,111.94999694824219,111.26000213623047,111.91000366210938,107.51778411865234,5709100,297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,285.7589416503906,142646600
2019-08-02,111.93000030517578,112.04000091552734,111.81999969482422,111.94999694824219,107.55622100830078,3293700,293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,283.6073303222656,116749700
2019-08-05,112.27999877929688,112.58000183105469,112.25,112.44000244140625,108.02696990966797,7626600,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,275.078369140625,178745400
2019-08-06,112.47000122070312,112.76000213623047,112.4000015258789,112.73999786376953,108.3152084350586,5151800,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,278.9357604980469,120711700
2019-08-07,113.16999816894531,113.29000091552734,112.61000061035156,112.68000030517578,108.257568359375,9156600,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,279.1005554199219,140572300
2019-08-08,112.51000213623047,112.81999969482422,112.33000183105469,112.79000091552734,108.36324310302734,3707200,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,284.57647705078125,87713900
2019-08-09,112.86000061035156,112.94999694824219,112.58000183105469,112.63999938964844,108.2191390991211,2432300,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,282.6380615234375,93730000
2019-08-12,112.93000030517578,113.19000244140625,112.87000274658203,113.05000305175781,108.61304473876953,2474900,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,279.1974792480469,65527600
2019-08-13,113.1500015258789,113.1500015258789,112.79000091552734,112.88999938964844,108.45932006835938,3048200,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,283.5393981933594,94299800
2019-08-14,113.27999877929688,113.37999725341797,113.20999908447266,113.23999786376953,108.79557037353516,2829900,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,275.1558532714844,135622100
2019-08-15,113.38999938964844,113.91000366210938,113.37000274658203,113.76000213623047,109.295166015625,2815600,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,275.8827819824219,99556600
2019-08-16,113.56999969482422,113.69000244140625,113.36000061035156,113.66999816894531,109.20869445800781,5209000,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,279.9533996582031,83018300
2019-08-19,113.33999633789062,113.45999908447266,113.2699966430664,113.37000274658203,108.92048645019531,2900800,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,283.32623291015625,53571800
2019-08-20,113.66999816894531,113.69999694824219,113.55999755859375,113.68000030517578,109.21830749511719,2253600,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,281.15521240234375,51596400
2019-08-21,113.51000213623047,113.83000183105469,113.51000213623047,113.62000274658203,109.16068267822266,3815400,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,283.4425354003906,49524700
2019-08-22,113.51000213623047,113.68000030517578,113.30000305175781,113.31999969482422,108.8724365234375,6294900,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,283.35528564453125,51666400
2019-08-23,113.33999633789062,113.91000366210938,113.30999755859375,113.77999877929688,109.31439971923828,3772100,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,276.07659912109375,149161500
2019-08-26,113.83999633789062,113.94999694824219,113.66999816894531,113.7300033569336,109.26636505126953,5127200,287.2699890136719,288.0,285.5799865722656,288.0,279.1296081542969,72423800
2019-08-27,113.91000366210938,114.12000274658203,113.87000274658203,114.08999633789062,109.61222076416016,3473400,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,278.034423828125,66668900
2019-08-28,114.30000305175781,114.30000305175781,114.04000091552734,114.0999984741211,109.621826171875,5102500,286.1400146484375,289.07000732421875,285.25,288.8900146484375,279.9922180175781,59696700
2019-08-29,114.08000183105469,114.08000183105469,113.83999633789062,114.02999877929688,109.5545654296875,2671000,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,283.5685119628906,57899400
2019-08-30,113.9000015258789,114.1500015258789,113.88999938964844,114.12999725341797,109.6506576538086,4661600,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,283.4425354003906,62901200
2019-09-03,113.86000061035156,114.12000274658203,113.69000244140625,113.83999633789062,109.62464904785156,6197400,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,281.7851867675781,69101400
2019-09-04,113.81999969482422,114.08000183105469,113.81999969482422,114.04000091552734,109.8172607421875,3814300,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,284.98358154296875,46887300
2019-09-05,113.61000061035156,113.66999816894531,113.30000305175781,113.55000305175781,109.34539794921875,5336500,296.7900085449219,298.8299865722656,294.0,297.82000732421875,288.6471252441406,83258100
2019-09-06,113.66000366210938,113.72000122070312,113.55999755859375,113.66999816894531,109.4609375,3675200,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,288.8700866699219,49584300
2019-09-09,113.38999938964844,113.38999938964844,113.18000030517578,113.19000244140625,108.99873352050781,2747400,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,289.0154113769531,51260300
2019-09-10,113.0999984741211,113.12999725341797,112.58000183105469,112.58000183105469,108.41131591796875,3119300,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,288.94757080078125,57947100
2019-09-11,112.58000183105469,112.70999908447266,112.55999755859375,112.5999984741211,108.43058013916016,2646900,298.4700012207031,300.3399963378906,297.75,300.25,291.0022888183594,68821100
2019-09-12,112.91000366210938,112.91000366210938,112.33999633789062,112.41999816894531,108.25723266601562,4069600,301.25,302.4599914550781,300.4100036621094,301.2900085449219,292.0102844238281,72908700
2019-09-13,112.1500015258789,112.2699966430664,111.75,111.75,107.61204528808594,2506400,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,291.8164367675781,62104800
2019-09-16,112.05000305175781,112.1500015258789,111.88999938964844,112.05000305175781,107.90093231201172,2923500,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,290.9150695800781,58191200
2019-09-17,112.11000061035156,112.37000274658203,112.0199966430664,112.22000122070312,108.06463623046875,2614200,299.94000244140625,301.0199890136719,299.75,300.9200134277344,291.65167236328125,41475500
2019-09-18,112.5,112.69999694824219,112.29000091552734,112.3499984741211,108.1898422241211,2291300,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,291.82611083984375,73375800
2019-09-19,112.63999938964844,112.66000366210938,112.44999694824219,112.51000213623047,108.34391021728516,2280000,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,291.80670166015625,76560500
2019-09-20,112.63999938964844,112.94000244140625,112.58999633789062,112.91999816894531,108.73871612548828,2048300,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,290.4280090332031,89565000
2019-09-23,113.0199966430664,113.23999786376953,112.94000244140625,112.97000122070312,108.786865234375,3412000,297.54998779296875,299.0,297.2699890136719,298.2099914550781,290.3598327636719,43476800
2019-09-24,113.02999877929688,113.36000061035156,113.02999877929688,113.27999877929688,109.08540344238281,2602500,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,288.08148193359375,94869400
2019-09-25,113.20999908447266,113.2300033569336,112.73999786376953,112.80999755859375,108.6327896118164,3813800,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,289.7853698730469,71854000
2019-09-26,113.0,113.0999984741211,112.94000244140625,113.0,108.81575012207031,4869400,297.6300048828125,297.8599853515625,295.45001220703125,297.0,289.18170166015625,56179700
2019-09-27,113.0,113.16999816894531,113.0,113.13999938964844,108.95057678222656,4652500,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,287.6238098144531,84746600
2019-09-30,112.93000030517578,113.2699966430664,112.91999816894531,113.16999816894531,108.97946166992188,6359800,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,288.957763671875,51662400
2019-10-01,112.70999908447266,113.25,112.62999725341797,113.12000274658203,109.17733764648438,5980200,297.739990234375,298.4599914550781,293.0,293.239990234375,285.5206298828125,88242400
2019-10-02,113.19000244140625,113.30999755859375,113.08999633789062,113.19999694824219,109.25455474853516,8637000,291.5,291.510009765625,286.6400146484375,288.05999755859375,280.47705078125,122539500
2019-10-03,113.33999633789062,113.73999786376953,113.31999969482422,113.63999938964844,109.67919921875,4219100,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,282.7749328613281,85278800
2019-10-04,113.68000030517578,113.83000183105469,113.62999725341797,113.81999969482422,109.85291290283203,3331200,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,286.6014709472656,65091200
2019-10-07,113.63999938964844,113.70999908447266,113.51000213623047,113.51000213623047,109.55372619628906,2493000,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,285.3648376464844,59610500
2019-10-08,113.81999969482422,113.81999969482422,113.48999786376953,113.55000305175781,109.59233093261719,3055700,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,280.9346618652344,95708100
2019-10-09,113.55000305175781,113.55999755859375,113.36000061035156,113.48999786376953,109.53443145751953,3332800,290.75,292.29998779296875,290.05999755859375,291.2699890136719,283.6025390625,62359400
2019-10-10,113.2699966430664,113.33000183105469,113.02999877929688,113.0999984741211,109.15801239013672,4312400,291.17999267578125,294.2099914550781,291.0,293.239990234375,285.5206298828125,55296300
2019-10-11,112.83999633789062,112.8499984741211,112.58999633789062,112.7300033569336,108.8009262084961,3568600,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,288.4806213378906,98720400
2019-10-14,112.93000030517578,112.93000030517578,112.81999969482422,112.91999816894531,108.9842758178711,1716600,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,288.1593322753906,40394800
2019-10-15,112.9000015258789,112.91999816894531,112.55000305175781,112.55000305175781,108.62718963623047,4168600,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,291.01220703125,46754500
2019-10-16,112.68000030517578,112.79000091552734,112.62000274658203,112.75,108.82020568847656,2430600,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,290.54486083984375,48928200
2019-10-17,112.66999816894531,112.86000061035156,112.62000274658203,112.72000122070312,108.79126739501953,2316400,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,291.40167236328125,45736600
2019-10-18,112.76000213623047,112.91000366210938,112.7300033569336,112.80000305175781,108.86846923828125,1454200,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,290.12615966796875,64304000
2019-10-21,112.62000274658203,112.70999908447266,112.48999786376953,112.48999786376953,108.56926727294922,4241600,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,292.09295654296875,39048600
2019-10-22,112.6500015258789,112.73999786376953,112.51000213623047,112.66000366210938,108.73335266113281,2147400,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,291.13873291015625,48594700
2019-10-23,112.81999969482422,112.87999725341797,112.7300033569336,112.75,108.82020568847656,1887800,298.7300109863281,299.94000244140625,298.5,299.8800048828125,291.98590087890625,34352200
2019-10-24,112.83999633789062,112.94999694824219,112.75,112.77999877929688,108.84915161132812,1725800,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,292.4630126953125,35453100
2019-10-25,112.83999633789062,112.8499984741211,112.5199966430664,112.62000274658203,108.69474029541016,2486600,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,293.6606140136719,45205400
2019-10-28,112.41999816894531,112.44000244140625,112.30999755859375,112.37999725341797,108.46310424804688,2948300,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,295.3158264160156,42147000
2019-10-29,112.4800033569336,112.5,112.3499984741211,112.38999938964844,108.47276306152344,2384700,303.0,304.2300109863281,302.8599853515625,303.2099914550781,295.2281799316406,44284900
2019-10-30,112.44999694824219,112.75,112.43000030517578,112.70999908447266,108.78160095214844,2381400,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,296.1337585449219,49643900
2019-10-31,112.9800033569336,113.30000305175781,112.88999938964844,113.1500015258789,109.20628356933594,5399100,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,295.3450622558594,69053800
2019-11-01,112.9800033569336,113.11000061035156,112.80999755859375,112.93000030517578,109.23626708984375,3988300,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,298.0811462402344,71141500
2019-11-04,112.70999908447266,112.72000122070312,112.58999633789062,112.6500015258789,108.96541595458984,2662700,307.8500061035156,308.0,306.9599914550781,307.3699951171875,299.2787170410156,60606900
2019-11-05,112.3499984741211,112.37999725341797,112.1500015258789,112.2300033569336,108.55917358398438,3205500,307.5899963378906,307.9200134277344,306.7099914550781,307.0299987792969,298.9476623535156,42933200
2019-11-06,112.4000015258789,112.51000213623047,112.26000213623047,112.4000015258789,108.72361755371094,3840500,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,299.01580810546875,46487100
2019-11-07,112.12000274658203,112.12000274658203,111.63999938964844,111.87000274658203,108.21092224121094,4022400,308.57000732421875,309.6499938964844,307.6600036621094,308.17999267578125,300.0674133300781,54272300
2019-11-08,111.87000274658203,112.0999984741211,111.80999755859375,111.80999755859375,108.15290069580078,3866100,307.79998779296875,309.0,307.0299987792969,308.94000244140625,300.80743408203125,49032100
2019-11-11,111.95999908447266,111.95999908447266,111.77999877929688,111.83000183105469,108.17224884033203,1559900,307.4200134277344,308.5400085449219,307.2699890136719,308.3500061035156,300.2329406738281,35797300
2019-11-12,111.91999816894531,112.02999877929688,111.80000305175781,111.94999694824219,108.28832244873047,2032800,308.75,309.989990234375,308.1499938964844,309.0,300.8657531738281,46484600
2019-11-13,112.19999694824219,112.2300033569336,112.08000183105469,112.1500015258789,108.48178100585938,2570200,307.9100036621094,309.5400085449219,307.6600036621094,309.1000061035156,300.9631652832031,53917700
2019-11-14,112.5,112.56999969482422,112.43000030517578,112.47000122070312,108.79130554199219,2901000,308.7900085449219,309.6400146484375,308.0899963378906,309.54998779296875,301.40130615234375,51219900
2019-11-15,112.45999908447266,112.45999908447266,112.37999725341797,112.41000366210938,108.73328399658203,4400400,311.0199890136719,311.8399963378906,310.260009765625,311.7900085449219,303.5823669433594,62023600
2019-11-18,112.55999755859375,112.6500015258789,112.5199966430664,112.62000274658203,108.93639373779297,5757900,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,303.8062744140625,49228000
2019-11-19,112.62999725341797,112.76000213623047,112.5999984741211,112.69999694824219,109.01377868652344,2210700,312.67999267578125,312.69000244140625,311.2200012207031,311.92999267578125,303.71868896484375,67804700
2019-11-20,112.83000183105469,112.9800033569336,112.80999755859375,112.97000122070312,109.27494812011719,3474400,311.2799987792969,311.8500061035156,309.05999755859375,310.7699890136719,302.5892333984375,79406200
2019-11-21,112.80000305175781,112.88999938964844,112.72000122070312,112.80999755859375,109.12017822265625,6522800,310.8900146484375,311.010009765625,309.3900146484375,310.2699890136719,302.10235595703125,54664700
2019-11-22,112.88999938964844,112.9000015258789,112.76000213623047,112.87000274658203,109.17823028564453,2507000,311.0899963378906,311.239990234375,309.8500061035156,310.9599914550781,302.77423095703125,44850200
2019-11-25,112.91000366210938,113.01000213623047,112.88999938964844,112.9800033569336,109.2846450805664,4251200,311.9800109863281,313.3699951171875,311.9800109863281,313.3699951171875,305.12078857421875,48647200
2019-11-26,113.08999633789062,113.16000366210938,113.08000183105469,113.13999938964844,109.43939208984375,2382200,313.4100036621094,314.2799987792969,313.05999755859375,314.0799865722656,305.81207275390625,37569000
2019-11-27,113.02999877929688,113.06999969482422,112.95999908447266,113.0,109.30396270751953,3437300,314.6099853515625,315.4800109863281,314.3699951171875,315.4800109863281,307.1752624511719,44444600
2019-11-29,113.01000213623047,113.0199966430664,112.8499984741211,112.86000061035156,109.16856384277344,4059000,314.8599853515625,315.1300048828125,314.05999755859375,314.30999755859375,306.0360107421875,36592700
2019-12-02,112.30999755859375,112.51000213623047,112.29000091552734,112.48999786376953,109.04834747314453,9325100,314.5899963378906,314.6600036621094,311.1700134277344,311.6400146484375,303.4363098144531,75767800
2019-12-03,112.80000305175781,113.12999725341797,112.76000213623047,113.0,109.54273223876953,5283800,308.6499938964844,309.6400146484375,307.1300048828125,309.54998779296875,301.40130615234375,73941700
2019-12-04,112.87000274658203,112.94999694824219,112.68000030517578,112.80999755859375,109.35855865478516,5806500,310.70001220703125,312.1199951171875,310.32000732421875,311.4599914550781,303.2610168457031,49080000
2019-12-05,112.58000183105469,112.73999786376953,112.52999877929688,112.68000030517578,109.23252868652344,4374700,312.2300109863281,312.25,310.5799865722656,312.0199890136719,303.8062744140625,40709000
2019-12-06,112.47000122070312,112.68000030517578,112.41000366210938,112.5199966430664,109.07740783691406,4648200,314.1199951171875,315.30999755859375,314.1099853515625,314.8699951171875,306.5812683105469,48927000
2019-12-09,112.69000244140625,112.72000122070312,112.56999969482422,112.58000183105469,109.13558959960938,7398300,314.44000244140625,315.17999267578125,313.79998779296875,313.8800048828125,305.6173400878906,34838500
2019-12-10,112.66999816894531,112.66999816894531,112.48999786376953,112.54000091552734,109.09681701660156,3761100,313.82000732421875,314.54998779296875,312.80999755859375,313.5299987792969,305.27655029296875,52649800
2019-12-11,112.66999816894531,112.9000015258789,112.61000061035156,112.83999633789062,109.38764190673828,3764500,314.0299987792969,314.70001220703125,313.44000244140625,314.4200134277344,306.14312744140625,53429100
