,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2020-04-30,219.9499969482422,220.0399932861328,217.35000610351562,218.91000366210938,217.6070098876953,43359500,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,285.8952331542969,122901700
2020-05-01,214.5,216.6699981689453,211.67999267578125,212.74000549316406,211.47373962402344,48795000,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,278.3265686035156,125180000
2020-05-04,211.4600067138672,215.4499969482422,211.1199951171875,215.22000122070312,213.93898010253906,32841000,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,279.09429931640625,80873200
2020-05-05,217.44000244140625,220.13999938964844,216.85000610351562,217.66000366210938,216.3644561767578,37783100,286.6400146484375,289.25,283.7099914550781,286.19000244140625,281.67291259765625,79569900
2020-05-06,219.39999389648438,221.0399932861328,218.11000061035156,219.0,217.6964569091797,36455200,288.0400085449219,288.4599914550781,283.7799987792969,284.25,279.7635498046875,73632600
2020-05-07,221.82000732421875,222.72999572753906,220.4199981689453,221.82000732421875,220.4997100830078,38624800,287.75,289.7799987792969,287.1300048828125,287.67999267578125,283.139404296875,75250400
2020-05-08,223.5500030517578,225.0,222.47999572753906,224.86000061035156,223.5216064453125,31852300,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,287.82427978515625,76452400
2020-05-11,223.49000549316406,227.92999267578125,223.25,226.8699951171875,225.51963806152344,35714100,290.3399963378906,294.0,289.8800048828125,292.5,287.88330078125,79514200
2020-05-12,227.49000549316406,228.10000610351562,222.08999633789062,222.1199951171875,220.79791259765625,41054100,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,282.1453552246094,95870800
2020-05-13,222.66000366210938,224.61000061035156,216.7100067138672,219.33999633789062,218.03445434570312,65521200,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,277.1553649902344,144721100
2020-05-14,217.97000122070312,221.8699951171875,215.99000549316406,221.8300018310547,220.50962829589844,51549300,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,280.4721984863281,121977900
2020-05-15,218.77999877929688,223.3300018310547,218.3300018310547,223.27000427246094,221.94107055664062,55747200,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,281.76153564453125,111146300
2020-05-18,226.27999877929688,228.67999267578125,225.47000122070312,227.42999267578125,226.07626342773438,42398100,293.04998779296875,296.75,292.70001220703125,295.0,290.3438415527344,119703800
2020-05-19,227.6999969482422,229.85000610351562,226.7100067138672,226.86000061035156,225.50967407226562,36237300,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,287.3616638183594,95189300
2020-05-20,229.5,231.75999450683594,229.47999572753906,231.38999938964844,230.01272583007812,37417000,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,292.243408203125,85861700
2020-05-21,231.44000244140625,232.13999938964844,228.33999633789062,228.8699951171875,227.50772094726562,43642900,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,290.22576904296875,78293900
2020-05-22,228.4499969482422,229.8699951171875,227.5,229.66000366210938,228.2930450439453,28762400,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,290.7769470214844,63958200
2020-05-26,233.36000061035156,233.57000732421875,228.7899932861328,229.0399932861328,227.6767120361328,33055300,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,294.35943603515625,88951400
2020-05-27,228.69000244140625,230.41000366210938,223.94000244140625,230.2899932861328,228.9192657470703,55665600,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,298.7392272949219,104817400
2020-05-28,229.11000061035156,233.47000122070312,229.0500030517578,229.99000549316406,228.62106323242188,42784300,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,298.1880798339844,90405200
2020-05-29,230.3800048828125,233.60000610351562,228.75999450683594,233.36000061035156,231.97100830078125,50691800,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,299.51678466796875,119090800
2020-06-01,232.4600067138672,234.4499969482422,232.0,234.05999755859375,232.6668243408203,25776000,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,300.7273254394531,55758300
2020-06-02,234.5,235.69000244140625,232.00999450683594,235.6300048828125,234.2274932861328,33383400,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,303.2173767089844,74267200
2020-06-03,236.25999450683594,237.47000122070312,235.35000610351562,236.69000244140625,235.28118896484375,37228700,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,307.2527160644531,92567600
2020-06-04,236.3300018310547,237.7899932861328,233.67999267578125,235.02999877929688,233.6310577392578,38716100,311.1099853515625,313.0,309.0799865722656,311.3599853515625,306.44561767578125,75794400
2020-06-05,236.22000122070312,240.3000030517578,235.6300048828125,239.69000244140625,238.26333618164062,47365600,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,314.2996520996094,150524700
2020-06-08,239.5399932861328,241.67999267578125,237.91000366210938,241.5500030517578,240.11224365234375,32937300,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,318.0987854003906,73641200
2020-06-09,240.66000366210938,244.17999267578125,240.47000122070312,243.3000030517578,241.85183715820312,35046300,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,315.726806640625,77479200
2020-06-10,245.0500030517578,247.82000732421875,244.50999450683594,246.22000122070312,244.75445556640625,58084400,321.4200134277344,322.3900146484375,318.2200012207031,319.0,313.9650573730469,95000800
2020-06-11,242.16000366210938,243.58999633789062,233.9600067138672,234.02000427246094,232.6270751953125,72919400,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,295.8653259277344,209243600
2020-06-12,239.08999633789062,240.39999389648438,231.74000549316406,235.8800048828125,234.4759979248047,72034800,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,299.40850830078125,194678900
2020-06-15,232.44000244140625,239.4499969482422,231.47000122070312,238.75,237.3289337158203,45307400,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,302.20367431640625,135782700
2020-06-16,243.77999877929688,244.38999938964844,239.10000610351562,242.85000610351562,241.40451049804688,48890100,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,308.0203857421875,137627500
2020-06-17,244.39999389648438,245.5,242.72999572753906,243.6199951171875,242.169921875,34749300,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,306.74090576171875,83398900
2020-06-18,243.2899932861328,244.52999877929688,242.49000549316406,244.27999877929688,242.82598876953125,30578600,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,306.8590087890625,80828700
2020-06-19,246.72999572753906,247.0,242.4499969482422,244.24000549316406,242.7862548828125,49422100,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,305.1053466796875,135549600
2020-06-22,243.67999267578125,246.8699951171875,243.3800048828125,246.74000549316406,245.69789123535156,24068700,307.989990234375,311.04998779296875,306.75,310.6199951171875,307.0626525878906,74649400
2020-06-23,248.38999938964844,251.14999389648438,247.82000732421875,248.83999633789062,247.7890167236328,32767400,313.489990234375,314.5,311.6099853515625,312.04998779296875,308.47625732421875,68471200
2020-06-24,248.05999755859375,249.3300018310547,242.16000366210938,243.7100067138672,242.68067932128906,46032400,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,300.6074523925781,132813500
2020-06-25,243.8000030517578,246.33999633789062,241.13999938964844,246.02999877929688,244.99087524414062,36940800,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,303.8301086425781,89468000
2020-06-26,245.77999877929688,245.9600067138672,239.67999267578125,240.22000122070312,239.20541381835938,52824600,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,296.6137390136719,127961000
2020-06-29,239.97000122070312,242.85000610351562,237.35000610351562,242.83999633789062,241.81434631347656,34377800,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,300.97320556640625,79773300
2020-06-30,242.77000427246094,248.16000366210938,242.5800018310547,247.60000610351562,246.55426025390625,38909200,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,304.8285217285156,113394800
2020-07-01,247.63999938964844,251.52000427246094,247.0800018310547,250.49000549316406,249.4320526123047,34689200,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,306.96380615234375,72396500
2020-07-02,253.02000427246094,254.27000427246094,251.7100067138672,252.19000244140625,251.1248779296875,31956500,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,308.6542053222656,69344200
2020-07-06,255.4499969482422,258.92999267578125,255.42999267578125,258.3900146484375,257.2987060546875,34589000,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,313.4190368652344,61713800
2020-07-07,258.1300048828125,260.8800048828125,256.29998779296875,256.6099853515625,255.5261688232422,36578200,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,310.1864929199219,82910000
2020-07-08,257.9800109863281,260.0199890136719,256.5,259.989990234375,258.89190673828125,30426300,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,312.5589599609375,54638600
2020-07-09,261.9700012207031,262.8699951171875,257.6300048828125,262.17999267578125,261.0726623535156,40312900,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,310.7795715332031,83354200
2020-07-10,262.0299987792969,264.2300109863281,259.260009765625,263.9700012207031,262.8551330566406,32885300,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,313.9528503417969,57550400
2020-07-13,266.9100036621094,269.7900085449219,257.69000244140625,258.5400085449219,257.44805908203125,64108100,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,311.23431396484375,102997500
2020-07-14,255.92999267578125,260.7900085449219,252.75999450683594,260.3699951171875,259.2702941894531,72230500,313.29998779296875,319.760009765625,312.0,318.9200134277344,315.26763916015625,93657000
2020-07-15,261.8299865722656,262.69000244140625,257.489990234375,260.8999938964844,259.7980651855469,54523900,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,318.1640625,87196500
2020-07-16,258.0199890136719,259.7799987792969,255.6199951171875,259.1199951171875,258.0256042480469,47594100,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,317.1162109375,54622500
2020-07-17,259.5899963378906,260.30999755859375,257.1700134277344,259.4200134277344,258.3243713378906,35137900,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,318.0355224609375,62774900
2020-07-20,260.0799865722656,267.42999267578125,258.7900085449219,266.7799987792969,265.6532287597656,40610100,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,320.60577392578125,56308800
2020-07-21,268.3999938964844,268.4100036621094,263.1300048828125,264.0,262.885009765625,43243800,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,321.2878723144531,57292200
2020-07-22,264.510009765625,265.8900146484375,262.54998779296875,264.92999267578125,263.81103515625,29865500,324.6199951171875,327.20001220703125,324.5,326.8599853515625,323.1166687011719,57792900
2020-07-23,264.510009765625,265.239990234375,256.54998779296875,258.010009765625,256.9202880859375,51363500,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,319.2613220214844,75738000
2020-07-24,254.0399932861328,256.92999267578125,251.32000732421875,255.55999755859375,254.4806365966797,54054500,320.95001220703125,321.989990234375,319.25,320.8800048828125,317.2051696777344,73766600
2020-07-27,257.260009765625,260.5199890136719,256.45001220703125,260.1199951171875,259.0213623046875,36445700,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,319.5183410644531,48293000
2020-07-28,259.30999755859375,259.8500061035156,256.510009765625,256.80999755859375,255.72532653808594,31302400,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,317.4918518066406,57495000
2020-07-29,258.3999938964844,260.6600036621094,257.9100036621094,259.7699890136719,258.6728515625,27556900,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,321.3966064453125,48454200
2020-07-30,257.739990234375,261.7099914550781,256.54998779296875,261.1300048828125,260.027099609375,41774500,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,320.2498779296875,61861700
2020-07-31,265.9100036621094,265.95001220703125,260.8500061035156,265.7900085449219,264.6674499511719,53686300,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,322.7805480957031,84986800
2020-08-03,268.0,270.1499938964844,267.8699951171875,269.3800048828125,268.2422790527344,32081600,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,325.0245666503906,53077900
2020-08-04,268.8599853515625,270.4800109863281,268.0899963378906,270.3800048828125,269.238037109375,24911300,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,326.280029296875,41917900
2020-08-05,270.8800048828125,271.5199890136719,269.9599914550781,271.04998779296875,269.90521240234375,21612100,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,328.3065185546875,42697700
2020-08-06,270.8500061035156,274.9800109863281,270.19000244140625,274.6400146484375,273.4800720214844,28048200,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,330.5011291503906,43679400
2020-08-07,274.0799865722656,274.8800048828125,269.25,271.4700012207031,270.32342529296875,44969400,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,330.7384033203125,57308300
2020-08-10,271.7699890136719,271.9800109863281,266.6700134277344,270.30999755859375,269.1683349609375,35088400,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,331.7269287109375,44282100
2020-08-11,269.1099853515625,270.44000244140625,264.6300048828125,265.19000244140625,264.0699462890625,43104300,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,328.9886474609375,69601100
2020-08-12,267.4200134277344,272.8399963378906,267.3699951171875,271.8599853515625,270.7117614746094,38773400,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,333.5755310058594,53774400
2020-08-13,272.6600036621094,274.8299865722656,271.510009765625,272.4800109863281,271.3291931152344,31895700,336.6099853515625,338.25,335.8299865722656,336.8299865722656,332.9724426269531,41816100
2020-08-14,273.1199951171875,273.3999938964844,270.7200012207031,272.1600036621094,271.0105285644531,30799500,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,332.98236083984375,47260400
2020-08-17,273.92999267578125,275.8399963378906,272.20001220703125,275.32000732421875,274.1571960449219,24803000,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,334.0401306152344,35481000
2020-08-18,276.4200134277344,278.4599914550781,274.9100036621094,277.9700012207031,276.7959899902344,23529500,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,334.76177978515625,38733900
2020-08-19,277.92999267578125,279.0199890136719,275.57000732421875,276.1000061035156,274.93389892578125,31999400,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,333.367919921875,68054200
2020-08-20,275.2799987792969,280.42999267578125,274.8599853515625,279.92999267578125,278.7477111816406,27723400,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,334.4059143066406,42207800
2020-08-21,280.1300048828125,282.3399963378906,279.4599914550781,281.8699951171875,280.67950439453125,34748900,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,335.5921325683594,55106600
2020-08-24,285.25,286.0,281.2699890136719,283.6300048828125,282.4320983886719,36418500,342.1199951171875,343.0,339.45001220703125,342.9200134277344,338.9927673339844,48588700
2020-08-25,282.8299865722656,286.05999755859375,282.3699951171875,285.8599853515625,284.65264892578125,34866600,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,340.17901611328125,38463400
2020-08-26,287.1499938964844,292.2200012207031,285.8299865722656,291.9599914550781,290.7268981933594,42216700,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,343.5895080566406,50790200
2020-08-27,292.9700012207031,293.8500061035156,288.7099914550781,291.04998779296875,289.82073974609375,49482700,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,344.34075927734375,58034100
2020-08-28,292.3299865722656,293.17999267578125,290.92999267578125,292.5299987792969,291.29449462890625,28021000,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,346.5650329589844,48588900
2020-08-31,293.07000732421875,296.75,292.6199951171875,294.8800048828125,293.6345520019531,36321000,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,345.3095703125,66099200
2020-09-01,297.6199951171875,300.0400085449219,295.7900085449219,299.9200134277344,298.6533203125,36216200,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,348.5618896484375,54908700
2020-09-02,303.2799987792969,303.5,296.8900146484375,302.760009765625,301.48126220703125,50836800,354.6700134277344,358.75,353.42999267578125,357.70001220703125,353.6034851074219,69540000
2020-09-03,298.1000061035156,298.6199951171875,284.4100036621094,287.4100036621094,286.19610595703125,110083300,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,341.4344787597656,148011100
2020-09-04,285.55999755859375,288.92999267578125,271.79998779296875,283.5799865722656,282.38226318359375,123959000,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,338.646728515625,139156300
2020-09-08,272.2200012207031,278.2200012207031,269.6600036621094,269.95001220703125,268.8098449707031,99568600,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,329.3939208984375,114465300
2020-09-09,275.6400146484375,280.04998779296875,273.0,277.8800048828125,276.70635986328125,64837900,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,335.8985900878906,91462300
2020-09-10,280.94000244140625,282.20001220703125,270.55999755859375,272.3399963378906,271.18975830078125,69667500,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,330.066162109375,90569500
2020-09-11,274.1499938964844,275.2200012207031,266.8999938964844,270.45001220703125,269.3077392578125,71809000,335.82000732421875,336.9700012207031,331.0,334.05999755859375,330.23419189453125,84680200
2020-09-14,274.3599853515625,277.2200012207031,272.9599914550781,275.1600036621094,273.99786376953125,38525200,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,334.58380126953125,65605700
2020-09-15,279.0299987792969,280.45001220703125,275.1300048828125,279.05999755859375,277.88134765625,41849900,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,336.2742614746094,52920900
2020-09-16,279.8800048828125,280.3599853515625,274.25,274.6099853515625,273.4501647949219,42321000,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,334.939697265625,82096000
2020-09-17,267.54998779296875,274.3999938964844,266.67999267578125,270.32000732421875,269.1783142089844,81570800,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,331.99383544921875,91523300
2020-09-18,271.7900085449219,272.0899963378906,262.6300048828125,266.8699951171875,265.74285888671875,86251100,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,328.17169189453125,105877900
2020-09-21,262.4700012207031,267.6499938964844,260.1099853515625,267.510009765625,266.38018798828125,57168600,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,324.519287109375,99450800
2020-09-22,269.989990234375,273.0799865722656,266.5400085449219,272.4800109863281,271.3291931152344,41128900,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,327.8243103027344,63612100
2020-09-23,272.1499938964844,272.3399963378906,263.25,264.1600036621094,263.0443115234375,48837300,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,320.22174072265625,93112200
2020-09-24,261.3900146484375,268.70001220703125,261.2200012207031,265.3900146484375,264.2691345214844,70631700,321.2200012207031,326.79998779296875,319.79998779296875,323.5,321.0752868652344,76681300
2020-09-25,265.9100036621094,272.3999938964844,264.29998779296875,271.55999755859375,270.4130554199219,55242400,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,326.2660827636719,71069400
2020-09-28,276.5799865722656,277.20001220703125,271.6700134277344,277.20001220703125,276.0292663574219,58438300,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,331.6851806640625,64584600
2020-09-29,276.6199951171875,277.7099914550781,275.3699951171875,275.95001220703125,274.7845458984375,27050000,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,329.8787841796875,51304000
2020-09-30,276.1499938964844,281.0899963378906,275.8699951171875,277.8399963378906,276.66656494140625,49380800,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,332.37994384765625,104081100
2020-10-01,281.7900085449219,282.8800048828125,279.8399963378906,282.25,281.05792236328125,50020200,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,334.5137939453125,88698700
2020-10-02,276.0199890136719,282.239990234375,273.44000244140625,274.30999755859375,273.15142822265625,75497400,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,331.3377990722656,89431100
2020-10-05,276.3399963378906,280.489990234375,276.2300109863281,280.1600036621094,278.97674560546875,28184600,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,337.2134094238281,45713100
2020-10-06,279.45001220703125,281.19000244140625,274.25,275.1600036621094,273.99786376953125,49704200,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,332.41961669921875,90128900
2020-10-07,277.8900146484375,280.739990234375,277.2799987792969,279.9200134277344,278.7377624511719,27539700,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,338.2059326171875,56999600
2020-10-08,282.3999938964844,282.4700012207031,280.30999755859375,281.4100036621094,280.2214660644531,25443300,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,341.2032775878906,45242500
2020-10-09,283.1099853515625,285.7900085449219,282.7099914550781,285.7099914550781,284.5032958984375,30201100,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,344.2502746582031,59528600
2020-10-12,290.54998779296875,297.4599914550781,289.4700012207031,294.5299987792969,293.2860412597656,79370700,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,349.7884521484375,80388500
2020-10-13,296.3900146484375,297.04998779296875,293.1099853515625,294.5199890136719,293.27606201171875,64240000,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,347.5057067871094,73255500
2020-10-14,295.3500061035156,296.3500061035156,290.260009765625,292.05999755859375,290.82647705078125,36949100,350.75,351.92999267578125,347.1400146484375,347.92999267578125,345.3221740722656,57727900
2020-10-15,287.20001220703125,290.7099914550781,286.5400085449219,290.1000061035156,288.8747863769531,42514200,343.7099914550781,348.0199890136719,343.1300048828125,347.5,344.8954162597656,60357700
2020-10-16,291.79998779296875,293.2699890136719,288.1499938964844,288.510009765625,287.2914733886719,40570700,348.9599914550781,350.75,347.1000061035156,347.2900085449219,344.6869812011719,89501900
2020-10-19,290.489990234375,291.4800109863281,282.7900085449219,283.79998779296875,282.6013488769531,36756800,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,339.4465637207031,68425600
2020-10-20,284.55999755859375,287.6199951171875,282.95001220703125,284.4100036621094,283.2087707519531,32195400,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,340.8063049316406,60051900
2020-10-21,284.6700134277344,287.32000732421875,283.69000244140625,284.19000244140625,282.9897155761719,29306100,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,340.1611633300781,63575000
2020-10-22,285.04998779296875,285.9800109863281,280.82000732421875,284.17999267578125,282.9797668457031,32196200,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,342.0270690917969,55399300
2020-10-23,284.7699890136719,284.9100036621094,281.7799987792969,284.739990234375,283.53741455078125,24658500,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,343.18829345703125,49143900
2020-10-26,282.3800048828125,285.29998779296875,276.760009765625,280.4700012207031,279.2854309082031,38421100,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,336.8462219238281,91473000
2020-10-27,281.5,283.510009765625,280.20001220703125,282.6600036621094,281.4661865234375,30559100,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,335.6849365234375,65994100
2020-10-28,278.010009765625,278.6400146484375,271.3800048828125,271.6400146484375,270.4927062988281,53413500,332.1000061035156,338.25,326.1300048828125,326.6600036621094,324.21160888671875,127094300
2020-10-29,273.0,279.489990234375,272.5199890136719,276.3900146484375,275.2226867675781,43246300,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,327.5067138671875,90597700
2020-10-30,274.3399963378906,275.239990234375,267.07000732421875,269.3800048828125,268.2422790527344,65838300,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,324.0924987792969,120287300
2020-11-02,271.8500061035156,273.5199890136719,266.9700012207031,269.9800109863281,268.8397521972656,39987400,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,327.72509765625,86068300
2020-11-03,271.9599914550781,276.82000732421875,270.8399963378906,274.6499938964844,273.489990234375,43604100,333.69000244140625,338.25,330.2900085449219,336.0299987792969,333.5113830566406,93294200
2020-11-04,283.5899963378906,288.7699890136719,281.8699951171875,286.9100036621094,285.6982116699219,75728200,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,340.965087890625,126959700
2020-11-05,293.5299987792969,295.3900146484375,292.0,294.3900146484375,293.1466369628906,52054200,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,347.6148681640625,82039700
2020-11-06,293.7099914550781,295.3599853515625,289.8299865722656,294.6099853515625,293.3656921386719,40959800,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,347.53546142578125,74973000
2020-11-09,297.6499938964844,299.1400146484375,288.1199951171875,288.5899963378906,287.3711242675781,86537100,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,351.9024963378906,172304200
2020-11-10,285.1700134277344,286.6600036621094,280.6199951171875,283.4200134277344,282.22296142578125,69024900,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,351.3863830566406,85552000
2020-11-11,286.0299987792969,290.25,283.3800048828125,289.760009765625,288.53619384765625,36102900,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,353.9966735839844,58649000
2020-11-12,290.760009765625,292.07000732421875,287.25,288.3999938964844,287.18194580078125,34414600,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,350.5625915527344,67546200
2020-11-13,290.1700134277344,291.57000732421875,287.8699951171875,290.92999267578125,289.70123291015625,24806900,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,355.41595458984375,62892200
2020-11-16,290.6199951171875,293.510009765625,289.989990234375,293.20001220703125,291.961669921875,30168400,360.9800109863281,362.7799987792969,359.5899963378906,362.57000732421875,359.85247802734375,74541100
2020-11-17,293.3999938964844,293.739990234375,291.6099853515625,292.2699890136719,291.0355529785156,21843500,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,357.91705322265625,66111000
2020-11-18,291.70001220703125,293.3699951171875,290.0199890136719,290.1099853515625,288.8846740722656,28069600,360.9100036621094,361.5,356.239990234375,356.2799987792969,353.6095886230469,70591300
2020-11-19,289.5400085449219,292.70001220703125,288.8500061035156,292.3800048828125,291.1451416015625,22718400,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,355.0983581542969,59940900
2020-11-20,292.29998779296875,293.07000732421875,290.2900085449219,290.3800048828125,289.153564453125,25907300,357.5,357.7200012207031,355.25,355.3299865722656,352.6667175292969,70417300
2020-11-23,291.4100036621094,292.75,288.07000732421875,290.3900146484375,289.16357421875,26875600,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,354.7807312011719,63230600
2020-11-24,291.489990234375,294.9800109863281,289.6300048828125,294.4700012207031,293.2262878417969,24516800,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,360.49755859375,62415900
2020-11-25,295.57000732421875,296.94000244140625,294.5899963378906,296.2799987792969,295.0286560058594,23326800,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,359.9417724609375,45330900
2020-11-27,298.30999755859375,300.1700134277344,297.8999938964844,299.010009765625,297.74713134765625,17163100,363.8399963378906,364.17999267578125,362.5799865722656,363.6700134277344,360.9442138671875,28514100
2020-11-30,299.3399963378906,299.9700012207031,294.7799987792969,299.6199951171875,298.3545227050781,27836200,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,359.3462829589844,83872700
